Recipient,Activity namE,Award amount,Award date,Decision Month,Decision quarter,ACE Area,Local authority,Main discipline,Strand,Time-Limited Priority,
Valerie Ebuwa,A Fool's Game- R&D,"£13,515",24-Sep-24,September,Q2,London,Newham,Dance,"£30,000 and below",
Caroline Ryden,Writing Doesn't Have To Be Lonely,"£17,033",24-Sep-24,September,Q2,Midlands,West Northamptonshire,Theatre,"£30,000 and below",
Laura Horton,Resubmission - Lynn Faces Touring,"£22,181",24-Sep-24,September,Q2,South West,Plymouth,Theatre,"£30,000 and below",
String of Hearts,Spotlights: Intergenerational Creative Health Project (Resubmission),"£28,155",25-Sep-24,September,Q2,North,Trafford,Not discipline specific,"£30,000 and below",
Company Four,Who Is Your Mummy And Where Did She Go?,"£29,987",25-Sep-24,September,Q2,North,Manchester,Theatre,"£30,000 and below",
Music In Mind CIO,Voices of Hope and Peace,"£25,050",25-Sep-24,September,Q2,North,Sefton,Music,"£30,000 and below",
Matt Fratson,Virtual Ecologies,"£23,796",25-Sep-24,September,Q2,North,"Kingston upon Hull, City of",Combined arts,"£30,000 and below",
Peace Artistes,HONK! Bradford 2025,"£28,250",25-Sep-24,September,Q2,North,Bradford,Music,"£30,000 and below",
Jenson Grant,Walking Arts Project 2025,"£30,000",25-Sep-24,September,Q2,North,Sheffield,Combined arts,"£30,000 and below",
Greta Gauhe,1 Click Away Tour Extension Resubmission,"£17,220",26-Sep-24,September,Q2,London,Bromley,Dance,"£30,000 and below",
Shapeshifter Productions,"Singing for happiness, health and wellbeing with The Smiling Sessions","£29,186",26-Sep-24,September,Q2,London,Waltham Forest,Music,"£30,000 and below",
Tahira Dar,Unpopular Culture,"£7,150",26-Sep-24,September,Q2,London,Redbridge,Theatre,"£30,000 and below",
ABDELKADER ACHOURI,LULLABY FOR THE WORLD,"£21,398",26-Sep-24,September,Q2,London,Brent,Music,"£30,000 and below",
Helen Emily Davy,The Table That Doesn't Belong To US,"£8,000",26-Sep-24,September,Q2,London,Waltham Forest,Visual arts,"£30,000 and below",
Punchdrunk Enrichment,Brent Place Partnership,"£554,005",26-Sep-24,September,Q2,London,Brent,Not discipline specific,"Above £30,000 - Place Partnership project",
The Crick Crack Club,Museum in the Market,"£19,953",26-Sep-24,September,Q2,London,Ealing,Museums,"£30,000 and below",
Anne Duffau,Always Coming Home,"£28,060",26-Sep-24,September,Q2,London,Lewisham,Combined arts,"£30,000 and below",
Thomas Buckley,Play Office: Artist up-skilling (digital) and exhibition as pilot for Memory Library,"£49,835",1-Oct-24,October,Q3,South West,Portsmouth,Digital Arts,"Above £30,000",
Forest Forge Theatre,Across the (Generation) Divide,"£52,000",1-Oct-24,October,Q3,South West,New Forest,Theatre,"Above £30,000",
Cloth and Memory,Ann Hamilton at Salts Mill,"£77,055",2-Oct-24,October,Q3,North,Bradford,Visual arts,"Above £30,000",
Sabotage Theatre,Púca,"£27,942",2-Oct-24,October,Q3,South East,Brighton and Hove,Theatre,"£30,000 and below",
Thomas Farmer,Touring and recording 2024/25,"£25,130",2-Oct-24,October,Q3,London,Tower Hamlets,Music,"£30,000 and below",
Ardent Theatre Company,Our Country Now - R&D 3rd submission,"£12,636",2-Oct-24,October,Q3,London,Newham,Theatre,"£30,000 and below",
Stuff and Nonsense Theatre Company,Pinocchio Recast and Autumn touring resubmission,"£19,595",2-Oct-24,October,Q3,South West,Dorset,Theatre,"£30,000 and below",
Hammond House Ltd,Annual Literary Festival,"£28,250",2-Oct-24,October,Q3,North,North East Lincolnshire,Literature,"£30,000 and below",
Green Futures,Creating Greener Futures,"£29,733",2-Oct-24,October,Q3,North,North East Lincolnshire,Combined arts,"£30,000 and below",
Changing Relations,A is for Amy meets Rabbits in Headlights,"£83,055",2-Oct-24,October,Q3,North,County Durham,Theatre,"Above £30,000",
Sonrisa Arts CIC,Dance in the Dark - Development & Initial Tour for young audiences (resubmission),"£79,205",2-Oct-24,October,Q3,Midlands,Warwick,Theatre,"Above £30,000",
Emily Howlett,Generation Lets,"£25,624",2-Oct-24,October,Q3,Midlands,Derby,Theatre,"£30,000 and below",
Ike Udeagbara,Battered,"£29,500",2-Oct-24,October,Q3,South East,Dartford,Visual arts,"£30,000 and below",
Chileya Annie Mumba Mwampulo,Blacklist R and D,"£9,878",2-Oct-24,October,Q3,South East,Colchester,Theatre,"£30,000 and below",
Soussan Farrokhnia,Khanesh-Reading,"£29,000",2-Oct-24,October,Q3,South East,Colchester,Theatre,"£30,000 and below",
emily richardson,Artist's film and publication,"£29,230",2-Oct-24,October,Q3,South East,East Suffolk,Visual arts,"£30,000 and below",
Stephen King,Firehawks project / Exhibitions v.3. July 2024,"£43,625",2-Oct-24,October,Q3,North,Liverpool,Visual arts,"Above £30,000",
Darren Henderson,"TBIFF Exhibitions ""Tiny Worlds: The Art of Miniatures"" and ""Morecambe Bay Photography Exhibition""","£3,330",2-Oct-24,October,Q3,North,Lancaster,Visual arts,"£30,000 and below",
Emily Lloyd,Co-Creation of a youth rural festive show 4TH SUBMISSION,"£20,359",2-Oct-24,October,Q3,North,Leeds,Theatre,"£30,000 and below",
Julia Wilson,THERE ARE FAIRES IN THE LIBRARY,"£10,169",2-Oct-24,October,Q3,North,Manchester,Theatre,"£30,000 and below",Universal Library Offers
Ash-leigh Mcdowell,Wythenshawe youth theatre,"£30,000",2-Oct-24,October,Q3,North,Manchester,Theatre,"£30,000 and below",
UK New Artists,"Taking Place: People, Place & Practice","£100,000",2-Oct-24,October,Q3,Midlands,Nottingham,Combined arts,"Above £30,000",
The Rise Of She,Female empowerment through art and movement,"£29,998",2-Oct-24,October,Q3,North,South Tyneside,Combined arts,"£30,000 and below",
Hartley Lloyd Pack,RAW GODS R&D,"£20,000",2-Oct-24,October,Q3,London,Hackney,Theatre,"£30,000 and below",
Amelia Abraham,"Sex, Clubs, Rage: Visualising Queer Nightlife","£14,000",2-Oct-24,October,Q3,London,Southwark,Literature,"£30,000 and below",
Maria Teresa Chadwick Irarrazaval,Samka Meets Neo Norte (Adjusted),"£10,108",2-Oct-24,October,Q3,London,Camden,Combined arts,"£30,000 and below",
Clare Parker,Murmur RESUBMISSION,"£7,800",2-Oct-24,October,Q3,South West,Teignbridge,Combined arts,"£30,000 and below",
Harun Morrison,The Magpies and The Singing Compost,"£22,000",2-Oct-24,October,Q3,London,Lambeth,Combined arts,"£30,000 and below",
Mark James Maughan,El Señor Casement R&D,"£31,162",2-Oct-24,October,Q3,North,South Tyneside,Theatre,"£30,000 and below",
Joanna Lathwood,Down the Hatch - residency & exhibition,"£8,451",2-Oct-24,October,Q3,South West,"Bristol, City of",Visual arts,"£30,000 and below",
Marina Moreno,We All Come from Somewhere at Venice Biennale 2024,"£24,647",2-Oct-24,October,Q3,South West,"Bristol, City of",Visual arts,"£30,000 and below",
Susanna Dye,STIMAJC: Stimming final phase + dissemination,"£27,165",2-Oct-24,October,Q3,London,Ealing,Dance,"£30,000 and below",
Istros Books,Alive with Stories,"£15,500",2-Oct-24,October,Q3,London,Camden,Literature,"£30,000 and below",
Rough Trade Books,Rough Trade Books Audio,"£26,714",2-Oct-24,October,Q3,South East,Kensington and Chelsea,Literature,"£30,000 and below",
Marcus Dove,From Flame to Form: A Pyrotechnic Journey from China to Canvas,"£28,734",2-Oct-24,October,Q3,Midlands,Leicester,Visual arts,"£30,000 and below",
Jessica Hudsley,Light Up Ramsgate,"£19,604",2-Oct-24,October,Q3,South East,Thanet,Combined arts,"£30,000 and below",
Portsmouth Poetry,The Power of the Beat Goes On,"£25,663",2-Oct-24,October,Q3,South West,Portsmouth,Literature,"£30,000 and below",
Ann Cole,Biscuits,"£24,103",2-Oct-24,October,Q3,Midlands,High Peak,Theatre,"£30,000 and below",
Assembly Hall Theatre,Pop-Up Theatre and launch production,"£20,000",2-Oct-24,October,Q3,South East,Tunbridge Wells,Theatre,"£30,000 and below",
Cayr Charity,United Lens: A Common London Story outdoors,"£28,825",2-Oct-24,October,Q3,London,Westminster,Visual arts,"£30,000 and below",
Anthony Wedderburn,Empowerment Through Poetry,"£30,000",2-Oct-24,October,Q3,Midlands,Wolverhampton,Literature,"£30,000 and below",
Impressions Gallery of Photography Limited,Reinventing Redeye,"£17,299",3-Oct-24,October,Q3,North,Bradford,Visual arts,"Above £30,000",
Bertrand Lesca & Nasi Voutsas,[Resubmission] TONIGHT - Creation and Community Collaboration,"£46,231",4-Oct-24,October,Q3,South East,Ashford,Theatre,"Above £30,000",
Amir Shoenfeld,Staged Workshop – Otto Weidt’s Brush & Broom Workshop for the Blind,"£84,934",4-Oct-24,October,Q3,London,Bromley,Theatre,"Above £30,000",
Tom MacAndrew,Deptford Literature Festival 2025,"£83,740",4-Oct-24,October,Q3,London,Waltham Forest,Literature,"Above £30,000",
Thick & Tight,Resubmission: Stage 14: Natural Behaviour,"£84,311",4-Oct-24,October,Q3,South East,Eastbourne,Dance,"Above £30,000",
Guyan Porter,HYBRIDS - Todays Lives Futures Portraits,"£41,780",4-Oct-24,October,Q3,South East,Lewes,Visual arts,"Above £30,000",
Novents Ltd,England tour 2024/25 (resub),"£24,340",7-Oct-24,October,Q3,South West,"Bournemouth, Christchurch and Poole",Music,"£30,000 and below",Supporting Grassroots Music
Muzikstan,Culture Connections 24-25,"£39,650",7-Oct-24,October,Q3,Midlands,Birmingham,Music,"Above £30,000",Supporting Grassroots Music
All Nighter Studios,The Big Fix,"£29,930",7-Oct-24,October,Q3,London,Newham,Music,"£30,000 and below",Supporting Grassroots Music
James Thornhill,Psychic Dancehall festival,"£22,116",7-Oct-24,October,Q3,Midlands,Derby,Music,"£30,000 and below",Supporting Grassroots Music
Whitstable Umbrella Community Support Centre,SoundHouse - Whitstable,"£29,950",7-Oct-24,October,Q3,South East,Canterbury,Music,"£30,000 and below",Supporting Grassroots Music
When Women Gather,Supporting Grassroots Music & Artist Development in Marginalised Communities,"£26,815",7-Oct-24,October,Q3,Midlands,Nottingham,Music,"£30,000 and below",Supporting Grassroots Music
District 61 Jordan Street Limited,District - Queer & Black Music Programme,"£30,000",7-Oct-24,October,Q3,North,Liverpool,Music,"£30,000 and below",Supporting Grassroots Music
Actiontrack Performance Company,Next Level,"£40,000",7-Oct-24,October,Q3,South West,Somerset,Music,"Above £30,000",Supporting Grassroots Music
Purple Turtle,Now... Hear This!,"£29,502",7-Oct-24,October,Q3,South East,Reading,Music,"£30,000 and below",Supporting Grassroots Music
Queer Jazz,Queer Jazz Residency and Pride Events,"£30,000",7-Oct-24,October,Q3,London,Croydon,Music,"£30,000 and below",Supporting Grassroots Music
Yinoluwa Abigail Fakoya,Radiant  Exhibition,"£12,955",9-Oct-24,October,Q3,South East,Braintree,Visual arts,"£30,000 and below",
New Visuality,"Actually, I Can: A Festival of Art and Disability","£8,900",9-Oct-24,October,Q3,North,York,Visual arts,"£30,000 and below",
Alison E Matthews,"Mushroom Language Tour, Workshops & Post-Show Discussions","£16,459",9-Oct-24,October,Q3,North,Trafford,Theatre,"£30,000 and below",
Poltergeist Theatre,Atari R&D and Audience Development Project (2nd Submission),"£18,350",9-Oct-24,October,Q3,South East,Oxford,Theatre,"£30,000 and below",
Assembleth Theatre,Assembleth Theatre Development 2025,"£16,872",9-Oct-24,October,Q3,South West,Plymouth,Theatre,"£30,000 and below",
Veritas Theatre Company,Monster,"£29,723",9-Oct-24,October,Q3,South East,Vale of White Horse,Theatre,"£30,000 and below",
Adam Iqbal,Annexed,"£28,678",9-Oct-24,October,Q3,Midlands,Nottingham,Theatre,"£30,000 and below",
Martin Gooding,The Lost Note,"£25,315",9-Oct-24,October,Q3,Midlands,Stoke-on-Trent,Theatre,"£30,000 and below",
The Dionysus Ensemble,Joubert in Moseley,"£28,861",9-Oct-24,October,Q3,South East,Slough,Music,"£30,000 and below",
Wyvern Theatre,Memory Project,"£28,600",9-Oct-24,October,Q3,South West,Swindon,Theatre,"£30,000 and below",
emilyn claid,The Trembling Forest: Intergenerational Queer Exchange & Communion,"£25,000",9-Oct-24,October,Q3,London,Southwark,Dance,"£30,000 and below",
Papatango Theatre Company Ltd,Resubmission: The Watch House,"£14,860",9-Oct-24,October,Q3,South West,Cotswold,Theatre,"£30,000 and below",
Major Books LTD,Books release: women in Vietnamese literature,"£18,522",9-Oct-24,October,Q3,London,Islington,Literature,"£30,000 and below",
Moving Parts Arts CIO,Little Moving Parts: Newcastle Puppetry Festival 2025,"£30,000",9-Oct-24,October,Q3,North,Newcastle upon Tyne,Theatre,"£30,000 and below",
Shannon Best,Joining Doggerland,"£13,957",9-Oct-24,October,Q3,South East,South Cambridgeshire,Visual arts,"£30,000 and below",
Mellissa Monsoon,The Joy of Fat,"£34,105",9-Oct-24,October,Q3,South East,Thanet,Visual arts,"£30,000 and below",
Young and Talented,"Originate Training: A powerful partnership creating access to the performing arts for underrepresented young people, and diversifying the sector.","£29,950",9-Oct-24,October,Q3,London,Waltham Forest,Theatre,"£30,000 and below",
Chia-Pei Chen,Ravel In The Forest: Live Performances and Touring,"£15,277",9-Oct-24,October,Q3,London,Newham,Music,"£30,000 and below",
Acorns Children’s Hospice,Moving Memories,"£29,500",9-Oct-24,October,Q3,Midlands,Bromsgrove,Combined arts,"£30,000 and below",
Aawaz,Community Voices,"£21,500",9-Oct-24,October,Q3,North,Hyndburn,Combined arts,"£30,000 and below",
Thomas Mallender,Let's Write-London,"£16,963",9-Oct-24,October,Q3,London,Hammersmith and Fulham,Literature,"£30,000 and below",
Lisa Blower,Restoking the Narrative for Stoke on Trent: 100 Books in a 100 Years,"£29,850",9-Oct-24,October,Q3,Midlands,Shropshire,Literature,"£30,000 and below",
Winchester Poetry Festival,POETRY 2025,"£28,209",9-Oct-24,October,Q3,South West,Winchester,Literature,"£30,000 and below",
Noah Johnson,Doorstep - Soundscape Exhibition,"£7,560",9-Oct-24,October,Q3,South West,Isle of Wight,Music,"£30,000 and below",
Jo Gibbs,Smashed Up,"£12,584",10-Oct-24,October,Q3,London,Lambeth,Visual arts,"£30,000 and below",
Peut-Être Theatre,Hospital tour of ‘The Dark’,"£29,009",10-Oct-24,October,Q3,London,Westminster,Theatre,"£30,000 and below",
Tuyet Huynh,Star Nha Ease: Understanding the archive with community curatorial workshops and open source digital archive,"£25,263",10-Oct-24,October,Q3,London,Hackney,Combined arts,"£30,000 and below",
Pop Arts,Pop Arts @ The Engine Room,"£14,960",10-Oct-24,October,Q3,London,Haringey,Music,"£30,000 and below",
Bob Sutcliffe,The Stories of our Lives,"£17,500",10-Oct-24,October,Q3,North,Westmorland and Furness,Combined arts,"£30,000 and below",
Barrel Organ CIO,Co-Creating and exploring long-term engagement in Doncaster,"£31,177",10-Oct-24,October,Q3,North,Sheffield,Theatre,"£30,000 and below",
Conor Foran,Stammering Pride Visual Art Exhibition (application V2),"£9,204",10-Oct-24,October,Q3,London,Lambeth,Visual arts,"£30,000 and below",
British Deaf History Society,Signing Our Stories,"£30,000",10-Oct-24,October,Q3,North,Manchester,Museums,"£30,000 and below",Unlocking Collections
Callum Smart,Classical Shuffle,"£4,076",10-Oct-24,October,Q3,London,Islington,Music,"£30,000 and below",
Darkfield Events ltd,2025 DARKFIELD Touring,"£177,376",11-Oct-24,October,Q3,London,Hackney,Combined arts,"Above £30,000 - Over £30k Touring project",
Curious Directive,curious directive: 2025 Ensemble Touring,"£69,000",11-Oct-24,October,Q3,South East,Great Yarmouth,Theatre,"Above £30,000 - Over £30k Touring project",
Tate Gallery,Steve McQueen's Grenfell – National touring project,"£250,000",11-Oct-24,October,Q3,London,Westminster,Visual arts,"Above £30,000 - Over £30k Touring project",
Northern Rascals CIC,Northern Rascals Sunny Side Spring 25 Tour - Resubmission,"£84,424",11-Oct-24,October,Q3,North,Calderdale,Dance,"Above £30,000 - Over £30k Touring project",
Middle Child,Van Man Tour,"£92,079",11-Oct-24,October,Q3,North,"Kingston upon Hull, City of",Theatre,"Above £30,000 - Over £30k Touring project",
Action Hero,From Ashes tour,"£48,133",11-Oct-24,October,Q3,South West,South Gloucestershire,Combined arts,"Above £30,000 - Over £30k Touring project",
Emma Critchley,Soundings Tour,"£69,305",11-Oct-24,October,Q3,South East,Brighton and Hove,Combined arts,"Above £30,000 - Over £30k Touring project",
ScanLAB Projects Ltd,FRAMERATE: Pulse of the Earth,"£82,529",11-Oct-24,October,Q3,London,Tower Hamlets,Digital Arts,"Above £30,000 - Over £30k Touring project",
Vici Wreford-Sinnott,UNRULY Tour,"£88,191",11-Oct-24,October,Q3,North,Redcar and Cleveland,Theatre,"Above £30,000 - Over £30k Touring project",
Molly Soden-Freeth,Drama and Dance for people with disabilities,"£1,800",15-Oct-24,October,Q3,Midlands,High Peak,Dance,"£30,000 and below",
The Bone Ensemble,The Islands Project: Research & Development RESUBMISSION,"£27,844",15-Oct-24,October,Q3,Midlands,Birmingham,Theatre,"£30,000 and below",
